signId,signServerId,signServerName,signOperatorCode,signOperatorDesc,managementLevelCode,managementLevelDesc,adminStatusCode,adminStatusDesc,operationStatusCode,operationStatusDesc,operationStatusMessage,signStateCode,signStateDesc,matchedStopCode
612,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,612
613,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,613
614,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,614
615,10,ISR,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה,615
100000623,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,623
631,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,631
632,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,632
100000634,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,634
300000638,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,638
200000638,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,638
100000638,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,NO RESPONSE FROM DEVICE,1,מוצב בתחנה,638
640,10,ISR,3,אגד,STOCK,ניהול מאגר,ACTIVE,פעיל,UNKNOWN,לא ידוע,,3,גריטה,640
300000640,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,640
200000640,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,640
100000640,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,640
100000645,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,645
200000647,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,647
100000647,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,647
658,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,658
100000664,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,664
100000666,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,666
100000712,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,712
100000721,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,721
200000800,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,800
300000800,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,800
100000800,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,800
840,10,ISR,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,840
100000860,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,860
100000875,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה,875
100000879,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,879
100000886,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,886
100000894,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,894
100000898,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,898
100000905,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה,905
100000909,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,909
100000915,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,915
100000916,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,916
100000922,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,922
100000929,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,NO RESPONSE FROM DEVICE,1,מוצב בתחנה,929
100000930,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,NO RESPONSE FROM DEVICE,1,מוצב בתחנה,930
100000931,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,931
100000932,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,932
100000937,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,937
100000938,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,938
100000940,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,940
100000947,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,947
100000948,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,948
100000949,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,NO RESPONSE FROM DEVICE,1,מוצב בתחנה,949
100000950,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,950
100000952,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,952
100000953,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,953
100000954,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,954
100000958,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,958
100000962,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,962
100000967,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,967
100000972,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,972
100000973,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,973
100000975,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,975
100000978,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,978
100000979,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,979
100000981,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,981
988,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,988
989,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,989
100000990,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,990
100000991,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,991
100000992,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,992
100000993,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,993
100000995,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה,995
100000996,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,996
1678,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק,1678
100001002,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1002
100001003,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1003
100001004,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1004
100001005,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1005
100001008,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1008
100001009,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1009
100001010,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1010
100001012,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1012
100001013,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1013
100001014,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1014
100001015,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1015
100001016,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1016
100001017,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1017
100001021,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1021
100001022,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1022
100001024,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1024
100001025,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1025
100001026,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1026
100001028,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1028
100001038,20,ארדן ירושלים,0,לא ידוע,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1038
100001039,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1039
100001041,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,NO RESPONSE FROM DEVICE,1,מוצב בתחנה,1041
100001042,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1042
100001043,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,NO RESPONSE FROM DEVICE,1,מוצב בתחנה,1043
100001044,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,1044
100001045,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1045
100001047,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1047
100001048,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,1048
100001049,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1049
100001051,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,NO RESPONSE FROM DEVICE,1,מוצב בתחנה,1051
100001053,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1053
100001054,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,NO RESPONSE FROM DEVICE,1,מוצב בתחנה,1054
100001056,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,NO RESPONSE FROM DEVICE,1,מוצב בתחנה,1056
100001057,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1057
100001058,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1058
100001059,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1059
100001073,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1073
100001076,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1076
100001077,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1077
100001080,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1080
100001081,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,1081
100001083,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,1083
100001088,20,ארדן ירושלים,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1088
100001089,20,ארדן ירושלים,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1089
100001095,20,ארדן ירושלים,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1095
100001098,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,1098
100001099,20,ארדן ירושלים,206,עיריית ירושליים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1099
100001106,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1106
200001106,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1106
1114,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1114
1115,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1115
1116,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1116
100001118,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1118
100001119,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,1119
100001122,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,2,מתוכנן,1122
100001126,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,1126
100001127,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,1127
100001128,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,1128
100001129,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,1129
